gene,name,human_log2FC,human_padj,rhesus_log2FC,rhesus_padj,rat_log2FC,rat_padj,mouse_log2FC,mouse_padj,divergence,TFBM,H3K4_length,TATA,CGI,DM_unst,DM_pIC4,DM_pIC2,DM_pIC8,cytokines_and_chemokines,cytokines_receptors,transcription_factors,kinases_and_phosphatases,dNdS_29M,gain_loss_rate_pval,age_PTHR7_wagner,cellular_PPIs,viral_PPIs,viral_immunomodulators_PPI
ENSG00000096872,IFT74,0.244370332171765,0.488286385086638,-0.055888923197479,0.906063935283724,0.347434634096789,0.470058925119089,0.390213064244873,0.30181787859312,-2.31879265913278,278,2427,0,169,0.008459138446006,-0.076588198908658,0.12187416120208,-0.02889384239489,0,0,0,0,0.14,0.87,12,3,0,0
ENSG00000143614,GATAD2B,0.238771497671744,0.488720113439691,0.119089447097527,0.671559937853284,0.098366585097339,0.886347737895767,-0.449044029403489,0.12395345530731,-1.58962447282944,803,4193,0,282,NA,NA,NA,NA,0,0,1,0,0.02,0.958,0,2,3,0
ENSG00000100982,PCIF1,0.163704185996858,0.488720113439691,0.233061184522798,0.172952604344087,0.289847519620644,0.352669535467524,0.036559900614844,0.979380105400273,-3.99113044163934,530,2949,0,400,-0.029834524904952,0.20701876218856,0.106632801053901,NA,0,0,0,0,NA,0.597,8,4,0,0
ENSG00000111906,HDDC2,-0.13024844640156,0.488720113439691,-0.021987317588802,0.954580066423928,-0.009288142204357,1,0.143590037432082,0.86703246719839,-3.53020155217378,481,2546,0,96,0.023215957058299,0.30723098833814,0.081304839417403,0.072239229541991,0,0,0,0,NA,0.796,14,1,2,0
ENSG00000117475,BLZF1,0.194173174908736,0.488845507542692,0.146548789960331,0.586564474068213,0.08763334463516,0.886082442802488,0.10055307809391,0.91677987729508,-5.04747720520217,457,3385,0,NA,0.036093907815324,0.009291191326524,0.177843377797859,-0.139578759077795,0,0,0,0,0.22,0.893,10,32,2,0
ENSG00000166233,ARIH1,-0.115919505739311,0.489000221069462,-0.163584500560561,0.396428258295202,-0.152888725626397,0.71058670516876,-0.27977482705948,0.413150629452442,-4.56043869669444,622,4099,0,400,-0.037298926229364,-0.294144856543416,0.594593577476556,0.098329199033057,0,0,0,0,NA,0.993,14,39,0,0
ENSG00000136834,OR1J1,1.71395768359781,0.48904374634158,0.614659847583964,0.061394085103669,-5.13e-15,1,0,1,0.505448493698055,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0,3,0,0,0
ENSG00000150054,MPP7,-0.417041762667991,0.489302018646002,0.286504716972302,0.707371034327985,-0.451643538487296,0.835712853717827,-0.302943539324284,0.647979697683362,-1.48442796354918,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0.034,10,63,0,0
ENSG00000159784,FAM131B,-0.260681049409545,0.489351203619828,0.581403509185171,0.636273548247931,-1.20366137978994,0.122243998010647,-0.045389119590907,0.989940333889328,0.121086058192977,561,2072,0,400,NA,NA,NA,NA,0,0,0,0,0.07,0.309,8,3,0,0
ENSG00000172594,SMPDL3A,-0.319547646995212,0.489436901206,-0.227894894972281,0.607540513665108,-0.140315635457252,0.906224105171045,-0.472243827887178,0.341506001511886,-3.48335610819647,400,2939,0,126,0.06358110658681,NA,0.075103816594667,0.258101640391983,0,0,0,0,0.27,0.968,13,1,0,0
ENSG00000114491,UMPS,-0.168940490174669,0.489539256034571,0.125076646114159,0.562843127815693,-0.063766599238564,0.912122523260145,-0.229021581783267,0.772104212578112,-3.12516572440056,369,2507,0,134,0.132569851145192,-0.001850426224057,0.005026341740927,0.205681329768124,0,0,0,0,0.18,0.956,15,212,0,0
ENSG00000141570,CBX8,-0.232646974535634,0.48960817676916,0.809674727506045,0.004273178802274,-0.340997248862803,0.58892674594553,-0.441540245558315,0.319544754520916,-0.306198757466502,469,2247,0,400,NA,NA,NA,NA,0,0,0,0,0.06,0.006,9,5,0,0
ENSG00000139233,LLPH,0.124162824453032,0.489717049969285,0.518343479594131,5.87e-05,-5.13e-15,1,0.429499305352486,0.179023024869164,-2.34023497897808,355,3209,0,328,-0.079016244113384,-0.039404388863386,-0.457987340376938,-0.088251047309898,0,0,0,0,0.23,0.558,11,2,0,0
ENSG00000136819,C9orf78,-0.119717309514363,0.48991482995759,0.156641715683961,0.432412623913498,0.202097302776075,0.62780845809207,0.275692921737763,0.50165074552657,-2.67309350928591,489,3219,0,400,0.105757058510352,0.003482279258155,-0.111977062116355,-0.086479748578236,0,0,0,0,NA,0.697,12,3,0,0
ENSG00000162434,JAK1,-0.177618744878889,0.48991482995759,-0.511490386661731,0.000289245065669,-0.367288729967701,0.308234587613158,-0.129650875864107,0.794509897593283,-2.97166839759717,501,3458,0,400,-0.017761418781529,0.054853612862685,-0.047481734384262,-0.025599477272878,0,0,0,0,0.05,0.004,11,151,13,0
ENSG00000138606,SHF,0.465885336713288,0.48991482995759,-0.442738254294327,0.613384271890333,-0.286606843452211,0.691054650006824,-0.200926677693151,0.777176285310979,-1.29669811131387,82,839,0,88,NA,NA,NA,NA,0,0,0,0,NA,0.758,9,8,0,0
ENSG00000140006,WDR89,-0.178888263223652,0.489934577739376,0.286845166572067,0.162791960559636,0.01128369212429,1,-0.375838295740683,0.35460906956941,-1.91386238439493,384,2834,0,400,-0.005861000372366,0.3791423734286,-0.082680423152491,0.091060398445885,0,0,0,0,NA,0.658,13,2,0,0
ENSG00000076641,PAG1,-0.178682347284673,0.48994596354883,-0.79536410913191,0.030869796886554,-0.48668448634698,0.627059068975185,-0.439435837812398,0.544311214966256,-2.34125902038703,411,2900,0,173,NA,0.044932118905014,0.032399377684381,0.149744686717995,0,0,0,0,0.18,0.916,9,13,0,0
ENSG00000184517,ZFP1,-0.160290053443668,0.48994596354883,0.287945768146556,0.44379053083593,0.571786649565449,0.389311163678275,0.511437480574642,0.390685877070219,-1.27504965781741,425,2165,0,336,NA,NA,NA,NA,0,0,1,0,0.13,0,4,21,0,0
ENSG00000019505,SYT13,1.06702418938305,0.490246789858569,-0.658919223223231,0.044804618528888,-0.275644487850643,0.608749043024665,-0.897559760045202,0.017316022948788,0.382912379708173,NA,NA,0,205,NA,NA,NA,NA,0,0,0,0,NA,0.707,8,1,0,0
ENSG00000095574,IKZF5,-0.180187315115878,0.490298419551069,-0.059406486573867,0.852578430423014,0.198452647629333,0.592109022848407,0.254805942624708,0.533472712485527,-2.08383489951403,563,3618,0,400,-0.03449037278315,0.045576892997731,-0.288970744519468,-0.033847388674401,0,0,1,0,0.08,0.981,10,28,0,0
ENSG00000102606,ARHGEF7,0.134397084713963,0.490857395962285,0.019031511369475,0.960039692101124,-0.06327991977208,0.922816572829505,0.029938077588739,0.976771401406225,-4.25307056768694,609,3365,0,400,0.235646829363627,0.23423019630303,-0.311030115793579,-0.074110932755069,0,0,0,0,NA,0.914,12,31,3,0
ENSG00000180346,TIGD2,-0.20901989449035,0.490857395962285,0.802108930451277,0.005186571311692,1.2183338405936,0.004280370225692,0.811902341661866,0.128346214514469,-0.20672901494803,455,2848,0,400,NA,NA,NA,NA,0,0,0,0,0.1,0,6,2,0,0
ENSG00000164484,TMEM200A,-0.616379004844044,0.490857395962285,-0.954459219276219,0.059676819782038,1.02831770475446,0.529488716162538,-0.317705807478243,0.277275641847399,0.57817004296287,717,4242,0,400,NA,NA,NA,NA,0,0,0,0,0.08,0.222,7,0,1,0
ENSG00000146416,AIG1,-0.177870918492746,0.490971370787874,-0.413197060501363,0.222547752822477,-0.241697784072762,0.695372188107731,0.120384648439748,0.890092765087015,-2.28486381179464,564,2728,0,400,-0.092079298714014,-0.234312724064775,-0.25542205233184,NA,0,0,0,0,0.17,0.789,12,1,0,0
ENSG00000141580,WDR45B,-0.130152915490697,0.49100850525374,0.09145965232985,0.649484420406541,0.010842319771238,1,-0.000262933943194,1,-4.34930292730496,60,488,0,NA,0.042907780759756,0.150893889315032,-0.152853579279187,-0.021381312798365,0,0,0,0,0.04,0.594,14,10,0,0
ENSG00000165496,RPL10L,1.72243113988872,0.491289996955024,-2.49673077730661,0.427918598544645,-0.291093613607666,0.85705079117417,-1.95808645478338,1,1.73851096210064,NA,NA,0,235,NA,NA,NA,NA,0,0,0,0,0.03,0,15,222,0,0
ENSG00000174238,PITPNA,-0.116600177516975,0.491356932872148,-0.288281478531871,0.143411287962302,-0.167766948722863,0.684706684847798,-0.055370711783722,0.933819005418184,-3.97471971558253,545,2791,0,302,0.24156500865693,0.030386846259546,0.301025752008415,-0.12585956014364,0,0,0,0,NA,0.76,12,23,0,0
ENSG00000116752,BCAS2,-0.141597008312868,0.491790571452535,0.049899756064439,0.846340956338514,-0.007286715178228,1,0.100955568471394,0.842286130497994,-3.87824984583217,264,2053,0,NA,-0.08994478561025,0.04472539977499,-0.160000538074324,0.038578256430155,0,0,0,0,0.05,0.587,13,72,1,0
ENSG00000100567,PSMA3,0.144176786761793,0.491790571452535,0.045462450007528,0.847701112094082,0.013905731484155,1,0.274028304304657,0.319063343817696,-3.82733563148385,422,3918,0,297,-0.137952502875907,0.247708408494762,-0.13121999857195,-0.225555934221934,0,0,0,0,0.02,0.992,14,223,18,0
ENSG00000198492,YTHDF2,-0.121137087802502,0.491790571452535,0.29336477299975,0.043176020419667,-0.094167838685407,0.825095615589146,-0.342014036956943,0.225147242165816,-1.89146645569601,80,526,0,304,0.106829255744469,-0.010338898524779,0.019222617184828,-0.050593354036729,0,0,0,0,0.07,0.863,11,24,0,0
ENSG00000164619,BMPER,-0.152325741017402,0.492441988483129,-0.449793204490842,0.063825719706942,-0.230942678948432,0.922805049155343,-0.076202293635124,0.962750271472041,-2.99853056825513,58,544,0,400,0.336263207301393,0.043119241888035,0.199068101034091,0.195133774319706,0,0,0,0,NA,0.125,11,5,1,0
ENSG00000174903,RAB1B,-0.13429385646105,0.492554707780632,-0.39137962716238,0.014013867285514,-0.283967530663305,0.35015662479212,-0.042191135740718,0.970706531590226,-3.19202042517333,673,3525,0,400,-0.329613585397002,-0.297609880228204,-0.242297930982356,-0.215484274771104,0,0,0,0,NA,0.02,14,147,1,0
ENSG00000254858,MPV17L2,-0.202196326015896,0.492567413710258,0.118315987122795,0.611612408097981,0.036768858928252,0.990396291785812,-0.116994435317969,0.893347545065893,-3.45471959914961,526,3127,0,400,0.157266341938378,-0.050303237522781,-0.094321112461984,0.336757352632289,0,0,0,0,NA,0.388,NA,0,1,0
ENSG00000186185,KIF18B,0.459303605882712,0.492589804050011,0.325181348228912,0.253724865217002,0.577466697427492,0.19728297606602,-0.103643956225727,0.994672630584882,-1.93376406446229,571,3684,0,400,NA,0.0566493201284,NA,-0.108823840637773,0,0,0,0,NA,0.056,8,0,0,0
ENSG00000172172,MRPL13,-0.157576307509489,0.492669640718276,-0.264858119890837,0.287545832481721,-0.037075245220071,0.974279636648774,0.48530338795747,0.098160159277992,-1.34472819424577,332,3101,0,131,-0.292354614785146,-0.109038545084047,-0.098872947399877,-0.303408750551636,0,0,0,0,0.14,0.782,15,175,0,0
ENSG00000134597,RBMX2,0.134334349378118,0.492669640718276,0.289397938445055,0.058062502108626,-0.002576265921643,1,0.532683360764272,0.362049636546214,-2.51992307869316,275,2178,0,205,-0.477136058915083,-0.18695132339094,-0.490696705608654,NA,0,0,0,0,NA,0.276,14,77,0,0
ENSG00000163605,PPP4R2,-0.179871067189554,0.492963421989018,-0.097450123812442,0.618860927497286,-0.088277801585956,0.905864273302577,0.295376716089064,0.42252326249279,-2.33137857656435,615,4176,0,201,-0.213422951703033,-0.631543792985177,-0.348322244718977,0.153125113595359,0,0,0,0,NA,0.708,10,12,1,0
ENSG00000137171,KLC4,0.300106645331946,0.493274284187409,0.367935200257791,0.402729286880698,0.038752519170045,0.997123892705023,-0.304929459900112,0.685928383647376,-1.39082183838139,433,2749,0,400,NA,NA,NA,NA,0,0,0,0,0.07,0.454,12,101,1,0
ENSG00000128567,PODXL,-0.318283183462982,0.49357656118676,0.933347804213814,0.06627266691714,-0.755081173471307,0.457637549723749,0.507811844368547,0.804080655696297,-0.024011291363941,993,6820,0,400,0.480701258211323,0.48099760968104,0.273036834079274,0.159258785893404,0,0,0,0,0.55,0.65,4,5,0,0
ENSG00000138623,SEMA7A,-0.46696759824052,0.493617014467883,-0.644730526330275,0.06330719133036,-0.101745809657485,0.962536169069893,0.016818853797292,0.998019351211373,-1.29106030155943,1002,5210,0,NA,NA,NA,0.587513968752841,NA,0,0,0,0,0.12,0.191,7,3,0,0
ENSG00000111727,HCFC2,-0.170681357940952,0.49383335272329,-0.128624472162865,0.59230234672439,0.144441438526363,0.744969241569786,-0.472294060309378,0.160126439701535,-2.34615466991236,501,3191,0,400,0.433115432821792,0.246419502803934,-0.119803736208087,0.037079153930522,0,0,0,0,0.14,0.941,12,44,1,0
ENSG00000135439,AGAP2,-0.157551131700597,0.493912176249549,0.660646344522742,0.149030662210464,-0.735266404310569,0.505026918383382,0.102817826671104,0.993455499180413,-0.40748264633001,510,2660,0,400,-0.181748410527113,-0.313156903249759,-0.297122571430494,NA,0,0,0,0,NA,0,10,33,0,0
ENSG00000087095,NLK,0.203362877375007,0.493912176249549,0.168926698126693,0.545487574051587,0.299181093916323,0.467956349363677,0.009520360785396,1,-3.80392404424429,619,3664,0,252,NA,NA,NA,NA,0,0,0,1,0.02,0.029,12,68,0,0
ENSG00000174137,FAM53A,0.293658914696297,0.494393884400056,-0.037975216130716,0.915534411047568,0.489545292132307,0.162311818193573,0.43507473506879,0.288348401367039,-1.9653559106347,456,2314,0,400,NA,NA,NA,NA,0,0,0,0,0.32,0.626,8,0,0,0
ENSG00000110900,TSPAN11,-0.845926616021698,0.494393884400056,-0.789271701579332,0.395442566165302,0.161179837679343,0.977146371569198,-0.521693916491967,0.252695297168256,-0.647052907956133,247,1581,0,287,NA,NA,NA,NA,0,0,0,0,NA,0,6,0,0,0
ENSG00000148814,LRRC27,0.250897114123627,0.494403423674227,-0.057341569343907,0.898342065983795,-0.050175988493168,1,0.308509573844596,0.623339075489214,-2.86530676664685,284,1509,0,400,NA,NA,NA,NA,0,0,0,0,0.47,0.409,4,0,0,0
ENSG00000204427,ABHD16A,0.218030250257385,0.494445566987726,0.090764143290359,0.818905313115389,0.135866187631899,0.784585057568496,0.56192658584138,0.090034231720743,-2.43885203958068,407,2960,0,153,-0.274641202989991,0.039166196615261,-0.147820710099085,0.203660360371291,0,0,0,0,NA,0.559,12,17,1,0
ENSG00000189319,FAM53B,0.160694436013259,0.494445566987726,0.033403179018157,0.948198518748553,0.142423208765678,0.845425449064247,-0.606906184647456,0.039825524890083,-1.37493314616278,560,3619,0,400,NA,NA,NA,NA,0,0,0,0,0.15,0.626,5,0,0,0
ENSG00000107104,KANK1,0.207650505626423,0.494445566987726,-0.520051560620618,0.025183070384831,-0.46334554162169,0.219037227004591,-0.612995326186763,0.078404463057683,-1.25917778074132,525,2343,0,400,0.144661630854248,-0.152931932962257,-0.004223387961003,0.603943420356221,0,0,0,0,0.16,0.531,11,28,0,0
ENSG00000149474,KAT14,-0.21773298567272,0.494445566987726,-0.072051147980164,0.753671910720543,0.210837042106056,0.616969335854301,-0.322726821544107,0.253312068065153,-2.47230638058545,383,3091,0,NA,-0.037968926155111,0.215532428868112,-0.26947139441238,0.146374152441717,0,0,0,0,NA,0.675,11,0,0,0
ENSG00000261147,RP11-697E2.6,1.05355881484733,0.494662908225099,-0.092766464055276,0.690079730335088,0.715847422949987,0.224352305795844,0.844371129068349,0.732999509320856,-0.861629882282163,222,1071,0,328,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0
ENSG00000105701,FKBP8,-0.123977190389408,0.494687301127374,-0.383427838370583,0.088020099774004,-0.092105614350078,0.845225515453677,0.058004583748048,0.935499644360898,-2.54508864244516,704,2571,0,161,NA,NA,NA,NA,0,0,0,0,0.03,0.002,11,131,9,1
ENSG00000178752,ERFE,0.372313047038444,0.49487801666377,-0.064795993647668,0.939161073809613,0.314571385258084,0.781035943941702,-0.041086249622332,0.997314999439194,-2.52975286148093,193,991,0,400,NA,NA,NA,NA,0,0,0,0,NA,0.036,0,0,0,0
ENSG00000188820,FAM26F,0.453072150048942,0.49487801666377,4.56624933730095,0.000129639815647,1.89771757175472,1,8.35170802721585,1.59e-07,3.06719452484334,212,1483,0,NA,NA,NA,NA,NA,0,0,0,0,0.4,0,5,0,0,0
ENSG00000115020,PIKFYVE,0.199973764238684,0.49495274715157,0.196082870309354,0.528343177325929,0.220696392326186,0.724810346156482,0.576615298872957,0.112421208921767,-2.63213474952556,469,3098,0,342,NA,0.155575870640822,NA,0.133450214433186,0,0,0,0,0.09,0.839,14,425,1,0
ENSG00000061918,GUCY1B3,-0.434279387335142,0.494997563145207,-0.245609157170213,0.763699827862175,-0.496692955584401,0.350230479805139,-0.302300214350462,0.869161803517195,-3.82160082753677,311,1703,0,215,NA,NA,NA,NA,0,0,0,0,NA,0.488,12,48,0,0
ENSG00000177628,GBA,-0.219664192957834,0.496050283949884,-0.201656728209038,0.521373661808332,-0.206307044826951,0.634933336753156,-0.238277849655827,0.533546588800346,-7.65873625300212,170,1257,0,NA,0.436541114287148,0.004095751860422,-0.137373521184149,0.104442880897713,0,0,0,0,0.22,0.844,12,10,0,0
ENSG00000100097,LGALS1,0.190025748231301,0.496173133636573,0.472063366191488,0.020915958800652,-0.137430125142492,0.854376400304205,0.267951316122371,0.645047102293419,-2.0279050794699,637,2698,0,NA,-0.256669391224161,-0.424813310553547,-0.156195834956648,0.084224907995387,0,0,0,0,0.13,0.006,9,26,1,0
ENSG00000138029,HADHB,-0.163498778359639,0.496579665644733,-0.482623192770539,0.001640724801491,-0.076752107885671,0.87880072227937,-0.070023808259684,0.933819005418184,-2.43260225485902,829,5373,0,400,0.184973200684268,0.109127467648065,0.01574428815807,0.155683338564692,0,0,0,0,0.14,0.682,10,46,3,1
ENSG00000130881,LRP3,-0.176133072234661,0.496645719271562,-0.350538405606255,0.132892130273746,-0.630085520834403,0.58441034654819,-0.528669098936719,0.417036640181458,-2.20674866701938,567,2600,0,400,NA,NA,NA,NA,0,0,0,0,0.07,0.738,7,8,0,0
ENSG00000070614,NDST1,-0.118142344379905,0.496855171814612,-0.399970260161115,0.047029217072129,-0.127447104909875,0.845594495633419,-0.422740340907636,0.096871868711953,-3.1721481147712,158,1296,0,NA,-0.018201000442984,0.064190795179176,0.132695787100672,0.05103173858492,0,0,0,0,NA,0,12,0,0,0
ENSG00000138735,PDE5A,-0.273352241454231,0.496855171814612,-0.970657886614107,0.056274477378727,-0.252123521105093,0.756156693316566,-0.661405281701168,0.255675404335819,-1.65683796811569,535,3098,0,NA,NA,NA,NA,NA,0,0,0,0,NA,0.191,11,8,0,0
ENSG00000128923,FAM63B,-0.256949237598965,0.496855171814612,-0.272983416789631,0.190168799064652,-0.196626038597078,0.805033308459329,-0.738952823816463,0.006613158805539,-2.16516440453415,722,4571,0,304,-0.238126011626825,-0.204405987201124,-0.132177260682058,0.059550467062526,0,0,0,0,0.23,0.938,6,10,0,0
ENSG00000166912,MTMR10,0.159082286219215,0.496855171814612,0.194171335457742,0.422544056855719,0.441507461553786,0.30595720600845,-0.13601019047886,0.898457812902068,-2.47385232813544,476,2882,0,400,NA,0.35364864438977,NA,0.011680194846999,0,0,0,0,NA,0.901,9,3,0,0
ENSG00000102024,PLS3,-0.236024349351009,0.49820053281811,-0.50378765358856,0.013066788753116,-0.261372569109557,0.501666576949645,-0.24487781567022,0.421399677450133,-3.45364692215528,544,2893,0,194,0.053138446618558,0.711692726048666,-0.013237392561487,0.174848163933822,0,0,0,0,0.03,0.972,13,87,1,0
ENSG00000139304,PTPRQ,0.291120842845419,0.498265890559484,0.210141861155398,0.890709493383108,1.43606466793071,0.002763194318007,1.05949287778089,0.237913409255107,0.030911242690858,NA,NA,0,NA,NA,0.481240756759422,NA,-0.06177405417737,0,0,0,1,NA,0.151,10,0,0,0
ENSG00000136542,GALNT5,-0.382743354532292,0.498363957859639,-0.822154095795231,0.131881799519812,-0.100824877826946,0.995493366450561,-0.30391235487575,1,-1.5203027855166,235,1882,0,NA,0.232969351928703,NA,-0.106760572330956,NA,0,0,0,0,NA,0.006,9,2,4,0
ENSG00000070366,SMG6,0.176004140135263,0.498363957859639,-0.194500107610384,0.427213628992464,0.243115094437401,0.557619297390244,-0.297147551253029,0.386596773482857,-2.22928824292372,101,717,0,400,NA,NA,NA,NA,0,0,0,0,0.14,0.622,12,45,2,0
ENSG00000145375,SPATA5,0.203484063667853,0.498425184350656,-0.058392156974617,0.906799475055052,0.553702954879055,0.180456561350728,-0.085719764290653,0.933031322916631,-1.92809590669696,431,3535,0,175,-0.242714221179551,0.013083357777188,0.295347342297217,-0.120366891055439,0,0,0,0,0.21,0.78,15,257,0,0
ENSG00000151276,MAGI1,0.200958359458467,0.498425184350656,0.031601936386883,0.958072216317315,0.339642196558616,0.65061921027125,0.279778072770337,0.639415051630498,-3.09044990155231,375,2024,0,400,NA,NA,NA,NA,0,0,0,0,0.15,0.972,12,87,9,0
ENSG00000174628,IQCK,0.204021986005763,0.498519181503656,0.496878489701751,0.072901937308295,0.501645769622601,0.624796822094179,0.075982724039511,0.983472737573083,-2.65161100235175,486,3319,0,NA,NA,NA,NA,0.219976851236313,0,0,0,0,0.45,0.427,5,1,0,0
