geneid,mouse_TATA_100bp_TSS_fimo.txt,mouse_most_abundant_03_01_ov_cpg.txt,mouse_most_abundant_05_01_ov_cpg.txt
ENSMUSG00000009216,0,205,205
ENSMUSG00000009246,0,0,0
ENSMUSG00000009350,3.05E-05,0,0
ENSMUSG00000009356,0,0,0
ENSMUSG00000009378,0,234,234
ENSMUSG00000009394,6.95E-05,0,0
ENSMUSG00000009471,0,0,0
ENSMUSG00000009487,0,0,0
ENSMUSG00000009545,0,326,326
ENSMUSG00000009580,0,0,0
ENSMUSG00000009588,0,0,0
ENSMUSG00000009596,0,234,234
ENSMUSG00000009646,0,0,0
ENSMUSG00000009670,0,324,324
ENSMUSG00000009731,0,0,0
ENSMUSG00000009734,0,0,0
ENSMUSG00000009900,0,165,165
ENSMUSG00000009941,0,0,0
ENSMUSG00000010044,0,0,0
ENSMUSG00000010064,0,0,0
ENSMUSG00000010066,0,122,122
ENSMUSG00000010080,0,167,167
ENSMUSG00000010086,0,0,0
ENSMUSG00000010122,0,191,191
ENSMUSG00000010136,0,0,0
ENSMUSG00000010154,0,174,174
ENSMUSG00000010175,0,400,417
ENSMUSG00000010311,0,0,0
ENSMUSG00000010435,0,0,0
ENSMUSG00000010505,0,0,0
ENSMUSG00000010592,0,292,292
ENSMUSG00000010601,0,0,0
ENSMUSG00000010796,0,0,0
ENSMUSG00000010797,0,152,152
ENSMUSG00000010803,0,0,0
ENSMUSG00000010825,0,0,0
ENSMUSG00000010841,0,0,0
ENSMUSG00000011034,0,109,109
ENSMUSG00000011118,0,0,0
ENSMUSG00000011154,0,0,0
ENSMUSG00000011263,0,0,0
ENSMUSG00000011305,0,0,0
ENSMUSG00000011349,0,400,459
ENSMUSG00000011463,0,0,0
ENSMUSG00000011486,0,0,0
ENSMUSG00000011589,0,0,0
ENSMUSG00000011632,0,0,0
ENSMUSG00000012042,0,0,0
ENSMUSG00000012187,0,0,0
ENSMUSG00000012211,0,0,0
ENSMUSG00000012282,0,0,0
ENSMUSG00000012396,0,0,0
ENSMUSG00000012520,0,0,0
ENSMUSG00000012777,0,0,0
ENSMUSG00000013083,0,0,0
ENSMUSG00000013091,0,0,0
ENSMUSG00000013158,0,154,354
ENSMUSG00000013338,0,0,0
ENSMUSG00000013353,0,0,0
ENSMUSG00000013523,0,0,0
ENSMUSG00000013611,0,0,0
ENSMUSG00000013643,2.33E-05,0,0
ENSMUSG00000013653,7.19E-05,0,0
ENSMUSG00000013668,0,0,0
ENSMUSG00000013766,0,0,0
ENSMUSG00000014104,0,0,0
ENSMUSG00000014164,0,0,0
ENSMUSG00000014351,0,0,0
ENSMUSG00000014453,0,0,0
ENSMUSG00000014529,0,0,0
ENSMUSG00000014542,0,0,0
ENSMUSG00000014603,0,10,10
ENSMUSG00000014704,0,0,0
ENSMUSG00000014747,0,0,0
ENSMUSG00000014782,0,63,263
ENSMUSG00000015001,0,0,0
ENSMUSG00000015090,0,0,0
ENSMUSG00000015093,0,0,0
ENSMUSG00000015222,0,105,105
ENSMUSG00000015224,0,0,0
ENSMUSG00000015242,0,0,0
ENSMUSG00000015365,0,260,260
ENSMUSG00000015401,0,0,0
ENSMUSG00000015405,0,0,0
ENSMUSG00000015441,0,0,0
ENSMUSG00000015484,0,159,159
ENSMUSG00000015519,0,0,0
ENSMUSG00000015533,0,0,0
ENSMUSG00000015579,0,37,37
ENSMUSG00000015599,0,106,106
ENSMUSG00000015627,0,400,412
ENSMUSG00000015665,0,0,0
ENSMUSG00000015721,1.32E-05,0,0
ENSMUSG00000015787,0,0,0
ENSMUSG00000015829,0,0,0
ENSMUSG00000015843,0,0,0
ENSMUSG00000015879,0,0,0
ENSMUSG00000015890,0,64,64
ENSMUSG00000015962,0,0,0
ENSMUSG00000015966,0,378,501
ENSMUSG00000015970,0,392,392
ENSMUSG00000016150,0,0,0
ENSMUSG00000016179,0,0,0
ENSMUSG00000016200,0,346,346
ENSMUSG00000016255,0,0,0
ENSMUSG00000016262,0,0,0
ENSMUSG00000016327,0,0,0
ENSMUSG00000016346,0,68,68
ENSMUSG00000016386,0,76,76
ENSMUSG00000016458,0,0,0
ENSMUSG00000016626,0,0,0
ENSMUSG00000016763,0,317,317
ENSMUSG00000016942,0,0,0
ENSMUSG00000016982,0,105,105
ENSMUSG00000016995,0,400,438
ENSMUSG00000016998,6.78E-05,0,0
ENSMUSG00000017000,0,0,0
ENSMUSG00000017003,0,0,0
ENSMUSG00000017004,0,0,0
ENSMUSG00000017007,0,0,0
ENSMUSG00000017049,0,0,0
ENSMUSG00000017064,0,0,0
ENSMUSG00000017165,0,0,0
ENSMUSG00000017195,0,342,342
ENSMUSG00000017204,0,0,0
ENSMUSG00000017211,0,0,0
ENSMUSG00000017300,0,0,0
ENSMUSG00000017310,0,0,0
ENSMUSG00000017311,8.79E-05,0,0
ENSMUSG00000017316,4.01E-05,0,0
ENSMUSG00000017344,0,0,0
ENSMUSG00000017453,0,0,0
ENSMUSG00000017588,8.14E-05,0,0
ENSMUSG00000017688,0,0,0
ENSMUSG00000017692,0,165,165
ENSMUSG00000017720,0,0,0
ENSMUSG00000017723,0,0,0
ENSMUSG00000017724,0,0,0
ENSMUSG00000017733,0,0,0
ENSMUSG00000017767,0,0,0
ENSMUSG00000017817,0,0,0
ENSMUSG00000017832,0,87,87
ENSMUSG00000017868,0,0,0
ENSMUSG00000017922,0,0,0
ENSMUSG00000017950,0,0,0
ENSMUSG00000018126,0,0,0
ENSMUSG00000018211,0,0,0
ENSMUSG00000018259,8.51E-05,0,0
ENSMUSG00000018263,0,0,0
ENSMUSG00000018387,0,293,293
ENSMUSG00000018411,0,400,427
ENSMUSG00000018479,0,0,0
ENSMUSG00000018486,0,221,221
ENSMUSG00000018543,0,0,0
ENSMUSG00000018554,0,400,557
ENSMUSG00000018566,0,172,172
ENSMUSG00000018570,0,0,162
ENSMUSG00000018581,0,82,82
ENSMUSG00000018589,0,0,0
ENSMUSG00000018595,0,0,0
ENSMUSG00000018620,1.37E-05,0,0
ENSMUSG00000018634,0,400,431
ENSMUSG00000018656,0,0,0
ENSMUSG00000018698,0,378,378
ENSMUSG00000018727,0,0,0
ENSMUSG00000018776,0,0,0
ENSMUSG00000018830,0,0,0
ENSMUSG00000018844,0,0,0
ENSMUSG00000018845,0,0,0
ENSMUSG00000018862,0,229,229
ENSMUSG00000018865,0,275,275
ENSMUSG00000018868,0,0,0
ENSMUSG00000018893,0,0,0
ENSMUSG00000018907,0,0,0
ENSMUSG00000018914,0,0,0
ENSMUSG00000018924,0,0,0
ENSMUSG00000019027,0,0,0
ENSMUSG00000019102,0,0,0
ENSMUSG00000019124,0,54,54
ENSMUSG00000019146,0,257,257
ENSMUSG00000019178,0,400,600
ENSMUSG00000019230,0,0,0
ENSMUSG00000019232,0,0,0
ENSMUSG00000019235,0,0,0
ENSMUSG00000019312,0,0,0
ENSMUSG00000019326,0,0,0
ENSMUSG00000019359,0,0,0
ENSMUSG00000019368,0,0,0
ENSMUSG00000019429,0,0,0
ENSMUSG00000019577,0,70,70
ENSMUSG00000019647,0,400,488
ENSMUSG00000019756,0,0,0
ENSMUSG00000019762,0,0,0
ENSMUSG00000019767,0,0,0
ENSMUSG00000019772,9.27E-05,0,0
ENSMUSG00000019775,0,290,290
ENSMUSG00000019785,0,48,48
ENSMUSG00000019787,0,0,0
ENSMUSG00000019789,0,400,536
ENSMUSG00000019803,0,400,600
ENSMUSG00000019815,0,0,0
ENSMUSG00000019828,0,0,0
ENSMUSG00000019834,0,0,0
ENSMUSG00000019848,0,0,0
ENSMUSG00000019856,0,0,0
ENSMUSG00000019865,0,291,307
ENSMUSG00000019867,0,0,0
ENSMUSG00000019888,0,0,0
ENSMUSG00000019892,0,0,0
ENSMUSG00000019893,0,0,0
ENSMUSG00000019899,0,0,0
ENSMUSG00000019900,0,81,81
ENSMUSG00000019905,0,0,0
ENSMUSG00000019906,0,73,73
ENSMUSG00000019909,0,0,0
ENSMUSG00000019913,6.09E-05,0,181
ENSMUSG00000019932,0,0,0
ENSMUSG00000019935,0,0,0
ENSMUSG00000019936,0,0,0
ENSMUSG00000019945,0,0,0
ENSMUSG00000019989,0,0,0
ENSMUSG00000020000,0,59,59
ENSMUSG00000020007,0,0,0
ENSMUSG00000020014,0,0,0
ENSMUSG00000020019,0,327,327
ENSMUSG00000020020,0,0,0
ENSMUSG00000020037,0,0,0
ENSMUSG00000020051,0,0,0
ENSMUSG00000020052,0,393,393
ENSMUSG00000020061,0,0,0
ENSMUSG00000020062,0,275,275
ENSMUSG00000020067,0,0,0
ENSMUSG00000020080,0,0,0
ENSMUSG00000020081,0,0,0
ENSMUSG00000020096,0,0,0
ENSMUSG00000020098,0,124,124
ENSMUSG00000020123,0,1,1
ENSMUSG00000020135,0,0,0
ENSMUSG00000020151,0,0,0
ENSMUSG00000020154,0,98,98
ENSMUSG00000020155,0,0,0
ENSMUSG00000020159,0,0,0
ENSMUSG00000020168,0,0,0
ENSMUSG00000020169,0,0,0
ENSMUSG00000020173,0,272,272
ENSMUSG00000020177,0,0,0
ENSMUSG00000020181,0,0,0
ENSMUSG00000020182,0,0,0
ENSMUSG00000020213,0,0,0
ENSMUSG00000020214,0,0,0
ENSMUSG00000020218,0,190,190
ENSMUSG00000020226,0,0,0
ENSMUSG00000020229,0,0,0
ENSMUSG00000020251,0,0,0
ENSMUSG00000020270,0,0,0
ENSMUSG00000020279,0,0,0
ENSMUSG00000020286,0,0,0
ENSMUSG00000020295,0,0,0
ENSMUSG00000020297,0,0,0
ENSMUSG00000020299,0,91,91
ENSMUSG00000020310,0,0,0
ENSMUSG00000020317,0,0,0
ENSMUSG00000020323,0,0,0
ENSMUSG00000020327,0,211,211
ENSMUSG00000020331,0,400,473
ENSMUSG00000020332,0,0,0
ENSMUSG00000020333,0,0,0
ENSMUSG00000020335,0,0,0
ENSMUSG00000020354,0,0,0
ENSMUSG00000020364,0,122,122
ENSMUSG00000020374,0,399,599
ENSMUSG00000020395,0,0,0
ENSMUSG00000020396,0,277,277
ENSMUSG00000020401,0,0,0
ENSMUSG00000020405,0,0,0
ENSMUSG00000020411,0,193,193
ENSMUSG00000020419,0,0,0
ENSMUSG00000020428,0,0,0
ENSMUSG00000020429,0,0,0
ENSMUSG00000020431,0,0,0
ENSMUSG00000020436,0,0,0
ENSMUSG00000020447,0,0,0
ENSMUSG00000020467,0,0,0
ENSMUSG00000020469,0,0,0
ENSMUSG00000020475,0,0,0
ENSMUSG00000020481,0,0,0
ENSMUSG00000020486,0,0,0
ENSMUSG00000020490,0,0,0
ENSMUSG00000020524,0,0,0
ENSMUSG00000020542,0,374,374
ENSMUSG00000020545,0,0,0
ENSMUSG00000020548,0,0,0
ENSMUSG00000020562,0,0,0
ENSMUSG00000020566,0,0,0
ENSMUSG00000020581,0,0,0
ENSMUSG00000020583,0,0,0
ENSMUSG00000020591,0,10,10
ENSMUSG00000020598,0,345,345
ENSMUSG00000020600,0,0,0
ENSMUSG00000020607,0,400,415
ENSMUSG00000020609,1.76E-05,0,0
ENSMUSG00000020617,0,0,0
ENSMUSG00000020622,0,0,0
ENSMUSG00000020627,0,400,477
ENSMUSG00000020633,0,0,0
ENSMUSG00000020636,0,0,0
ENSMUSG00000020639,0,292,492
ENSMUSG00000020646,0,400,600
ENSMUSG00000020651,4.11E-05,54,54
ENSMUSG00000020672,0,243,243
ENSMUSG00000020673,4.78E-05,0,0
ENSMUSG00000020676,0,0,0
ENSMUSG00000020679,0,0,0
ENSMUSG00000020684,0,394,394
ENSMUSG00000020686,0,0,0
ENSMUSG00000020690,0,0,0
ENSMUSG00000020703,0,0,0
ENSMUSG00000020704,0,400,501
ENSMUSG00000020713,0,0,0
ENSMUSG00000020722,0,0,0
ENSMUSG00000020723,0,245,245
ENSMUSG00000020728,0,400,600
ENSMUSG00000020734,0,181,181
ENSMUSG00000020774,0,0,0
ENSMUSG00000020787,0,0,0
ENSMUSG00000020793,0,0,0
ENSMUSG00000020799,0,0,0
ENSMUSG00000020804,0,0,0
ENSMUSG00000020805,0,400,600
ENSMUSG00000020810,0,211,211
ENSMUSG00000020811,0,400,600
ENSMUSG00000020830,0,0,0
ENSMUSG00000020836,0,253,253
ENSMUSG00000020839,0,0,0
ENSMUSG00000020847,0,0,0
ENSMUSG00000020848,0,309,309
ENSMUSG00000020866,0,400,600
ENSMUSG00000020867,0,0,0
ENSMUSG00000020871,0,400,600
ENSMUSG00000020872,0,0,0
ENSMUSG00000020875,0,400,568
ENSMUSG00000020884,0,0,0
ENSMUSG00000020887,0,246,246
ENSMUSG00000020890,0,0,0
ENSMUSG00000020891,0,0,0
ENSMUSG00000020892,0,0,0
ENSMUSG00000020904,0,0,0
ENSMUSG00000020905,0,400,489
ENSMUSG00000020908,2.08E-07,0,0
ENSMUSG00000020911,0,0,0
ENSMUSG00000020912,5.66E-05,0,0
ENSMUSG00000020913,1.76E-05,0,0
ENSMUSG00000020916,9.17E-06,0,0
ENSMUSG00000020928,0,0,0
ENSMUSG00000020930,0,307,507
ENSMUSG00000020932,0,0,0
ENSMUSG00000020940,0,0,0
ENSMUSG00000020945,0,0,0
ENSMUSG00000020950,0,0,0
ENSMUSG00000020953,0,354,354
ENSMUSG00000020963,0,0,0
ENSMUSG00000020990,0,192,192
ENSMUSG00000021010,0,400,426
ENSMUSG00000021047,0,0,0
ENSMUSG00000021055,0,0,0
ENSMUSG00000021056,0,0,0
ENSMUSG00000021057,0,286,286
ENSMUSG00000021061,0,243,243
ENSMUSG00000021070,0,0,0
ENSMUSG00000021071,0,206,206
ENSMUSG00000021078,0,157,157
ENSMUSG00000021081,0,0,0
ENSMUSG00000021086,0,0,0
ENSMUSG00000021090,0,0,0
ENSMUSG00000021095,0,181,181
ENSMUSG00000021098,0,0,0
ENSMUSG00000021099,0,331,331
ENSMUSG00000021101,0,0,0
ENSMUSG00000021130,0,400,600
ENSMUSG00000021135,0,0,0
ENSMUSG00000021148,0,0,0
ENSMUSG00000021182,0,400,532
ENSMUSG00000021194,1.02E-05,0,0
ENSMUSG00000021198,0,0,0
ENSMUSG00000021207,0,0,0
ENSMUSG00000021209,0,210,210
ENSMUSG00000021210,0,0,0
ENSMUSG00000021216,0,0,0
ENSMUSG00000021219,0,400,600
ENSMUSG00000021221,0,239,239
ENSMUSG00000021223,0,0,0
ENSMUSG00000021228,0,0,0
ENSMUSG00000021239,0,73,73
ENSMUSG00000021255,0,0,0
ENSMUSG00000021259,0,99,99
ENSMUSG00000021260,0,109,109
ENSMUSG00000021294,0,400,600
ENSMUSG00000021301,0,0,0
ENSMUSG00000021313,0,181,181
ENSMUSG00000021314,0,79,79
ENSMUSG00000021335,0,0,0
ENSMUSG00000021336,0,0,0
ENSMUSG00000021337,0,0,0
ENSMUSG00000021340,0,0,0
ENSMUSG00000021342,0,0,0
ENSMUSG00000021345,0,0,0
ENSMUSG00000021346,0,0,0
ENSMUSG00000021347,0,0,0
ENSMUSG00000021348,9.46E-05,0,0
ENSMUSG00000021362,0,0,0
ENSMUSG00000021373,0,0,0
ENSMUSG00000021379,0,400,487
ENSMUSG00000021381,0,24,24
ENSMUSG00000021388,0,0,0
ENSMUSG00000021396,0,0,0
ENSMUSG00000021404,0,0,0
ENSMUSG00000021414,0,0,0
ENSMUSG00000021415,0,0,0
ENSMUSG00000021439,0,0,0
ENSMUSG00000021440,0,0,0
ENSMUSG00000021441,0,0,0
ENSMUSG00000021448,0,393,593
ENSMUSG00000021456,0,0,0
ENSMUSG00000021464,0,400,600
ENSMUSG00000021469,0,0,0
ENSMUSG00000021490,0,0,0
ENSMUSG00000021492,0,0,0
ENSMUSG00000021499,0,0,0
ENSMUSG00000021506,0,160,160
ENSMUSG00000021509,0,0,0
ENSMUSG00000021534,0,0,0
ENSMUSG00000021538,0,0,0
ENSMUSG00000021539,0,0,0
ENSMUSG00000021541,0,0,0
ENSMUSG00000021545,0,0,0
ENSMUSG00000021553,0,0,0
ENSMUSG00000021573,0,400,412
ENSMUSG00000021587,0,0,0
ENSMUSG00000021590,0,0,0
ENSMUSG00000021600,0,0,0
ENSMUSG00000021604,0,221,221
ENSMUSG00000021609,0,0,0
ENSMUSG00000021611,0,247,247
ENSMUSG00000021612,0,0,0
ENSMUSG00000021613,0,0,0
ENSMUSG00000021620,0,173,173
ENSMUSG00000021622,0,0,0
ENSMUSG00000021638,0,221,221
ENSMUSG00000021662,0,400,413
ENSMUSG00000021678,0,295,295
ENSMUSG00000021679,0,0,0
ENSMUSG00000021680,0,0,0
ENSMUSG00000021685,0,202,202
ENSMUSG00000021697,0,344,344
ENSMUSG00000021700,0,0,0
ENSMUSG00000021702,0,268,268
ENSMUSG00000021718,0,0,0
ENSMUSG00000021721,0,0,0
ENSMUSG00000021730,0,297,297
ENSMUSG00000021732,0,114,213
ENSMUSG00000021743,0,400,600
ENSMUSG00000021747,0,197,197
ENSMUSG00000021749,0,0,0
ENSMUSG00000021750,0,0,0
ENSMUSG00000021751,0,0,0
ENSMUSG00000021763,0,0,0
ENSMUSG00000021789,0,0,0
ENSMUSG00000021790,0,182,182
ENSMUSG00000021791,0,0,0
ENSMUSG00000021795,0,0,0
ENSMUSG00000021797,0,0,0
ENSMUSG00000021798,0,0,0
ENSMUSG00000021799,0,0,0
ENSMUSG00000021803,0,0,0
ENSMUSG00000021804,0,0,0
ENSMUSG00000021806,0,189,189
ENSMUSG00000021835,0,0,0
ENSMUSG00000021848,0,400,426
ENSMUSG00000021850,0,0,0
ENSMUSG00000021852,0,0,0
ENSMUSG00000021867,0,0,0
ENSMUSG00000021879,0,0,0
ENSMUSG00000021898,0,0,0
ENSMUSG00000021904,0,0,0
ENSMUSG00000021907,7.42E-06,0,0
ENSMUSG00000021913,0,196,196
ENSMUSG00000021919,0,0,0
ENSMUSG00000021922,0,0,0
ENSMUSG00000021933,0,0,0
ENSMUSG00000021940,0,0,0
ENSMUSG00000021943,0,400,417
ENSMUSG00000021944,0,394,594
ENSMUSG00000021950,0,0,0
ENSMUSG00000021953,0,0,0
ENSMUSG00000021961,0,0,0
ENSMUSG00000021966,0,0,0
ENSMUSG00000021974,0,0,0
ENSMUSG00000021977,0,0,0
ENSMUSG00000021986,0,280,280
ENSMUSG00000021991,0,400,600
ENSMUSG00000021999,0,0,0
ENSMUSG00000022002,0,0,0
ENSMUSG00000022012,0,400,571
ENSMUSG00000022025,0,0,0
ENSMUSG00000022026,0,0,0
ENSMUSG00000022032,0,0,0
ENSMUSG00000022039,0,0,0
ENSMUSG00000022041,0,0,0
ENSMUSG00000022044,0,0,0
ENSMUSG00000022053,0,368,368
ENSMUSG00000022054,2.2E-05,325,325
ENSMUSG00000022055,9.94E-06,282,282
ENSMUSG00000022056,0,0,0
ENSMUSG00000022057,0,0,0
ENSMUSG00000022061,0,156,156
ENSMUSG00000022066,0,0,0
ENSMUSG00000022076,0,0,0
ENSMUSG00000022085,0,0,0
ENSMUSG00000022097,0,0,0
ENSMUSG00000022101,0,7,7
ENSMUSG00000022112,0,245,245
ENSMUSG00000022113,0,200,200
ENSMUSG00000022129,0,0,0
ENSMUSG00000022144,0,400,600
ENSMUSG00000022155,0,0,0
ENSMUSG00000022176,0,0,0
ENSMUSG00000022181,0,0,0
ENSMUSG00000022203,0,284,284
ENSMUSG00000022206,0,103,107
ENSMUSG00000022208,0,0,0
ENSMUSG00000022209,0,0,0
ENSMUSG00000022211,0,350,350
ENSMUSG00000022212,0,0,0
ENSMUSG00000022215,0,0,0
ENSMUSG00000022225,0,0,0
ENSMUSG00000022226,1.48E-05,0,0
ENSMUSG00000022229,0,400,473
ENSMUSG00000022231,0,128,128
ENSMUSG00000022243,0,0,0
ENSMUSG00000022245,0,0,0
ENSMUSG00000022249,0,0,0
ENSMUSG00000022262,0,0,0
ENSMUSG00000022269,0,400,502
ENSMUSG00000022286,0,0,0
ENSMUSG00000022288,0,0,0
ENSMUSG00000022296,0,0,0
ENSMUSG00000022297,0,304,304
ENSMUSG00000022306,0,269,269
ENSMUSG00000022311,0,0,0
ENSMUSG00000022315,0,0,0
ENSMUSG00000022321,0,0,0
ENSMUSG00000022330,0,215,215
ENSMUSG00000022340,0,0,0
ENSMUSG00000022342,0,43,43
ENSMUSG00000022347,0,0,0
ENSMUSG00000022357,0,0,0
ENSMUSG00000022366,0,0,0
ENSMUSG00000022371,0,0,0
ENSMUSG00000022375,0,0,0
ENSMUSG00000022376,0,400,489
ENSMUSG00000022382,0,341,341
ENSMUSG00000022383,0,400,600
ENSMUSG00000022388,0,270,470
ENSMUSG00000022416,0,400,510
ENSMUSG00000022429,0,135,135
ENSMUSG00000022431,0,381,515
ENSMUSG00000022435,0,0,0
ENSMUSG00000022445,0,0,0
ENSMUSG00000022449,0,212,212
ENSMUSG00000022454,0,106,106
ENSMUSG00000022455,0,0,0
ENSMUSG00000022456,0,92,92
ENSMUSG00000022464,0,0,0
ENSMUSG00000022468,0,0,0
ENSMUSG00000022484,0,212,212
ENSMUSG00000022485,0,0,0
ENSMUSG00000022487,0,0,0
ENSMUSG00000022491,0,0,0
ENSMUSG00000022496,0,0,0
ENSMUSG00000022501,0,0,0
ENSMUSG00000022510,0,0,0
ENSMUSG00000022518,0,0,0
ENSMUSG00000022523,0,400,600
ENSMUSG00000022525,0,0,0
ENSMUSG00000022537,0,273,273
ENSMUSG00000022542,0,0,0
ENSMUSG00000022543,0,0,0
ENSMUSG00000022577,0,400,514
ENSMUSG00000022579,0,0,0
ENSMUSG00000022580,0,400,427
ENSMUSG00000022583,0,0,0
ENSMUSG00000022589,0,0,0
ENSMUSG00000022591,0,0,0
ENSMUSG00000022595,0,0,0
ENSMUSG00000022596,0,0,0
ENSMUSG00000022598,0,0,0
ENSMUSG00000022603,0,0,0
ENSMUSG00000022610,0,189,189
ENSMUSG00000022613,0,0,0
ENSMUSG00000022615,0,0,0
ENSMUSG00000022619,0,364,364
ENSMUSG00000022622,0,0,0
ENSMUSG00000022623,0,400,600
ENSMUSG00000022650,0,0,0
ENSMUSG00000022652,0,0,0
ENSMUSG00000022657,0,0,0
ENSMUSG00000022659,0,0,0
ENSMUSG00000022683,0,0,0
ENSMUSG00000022696,0,0,0
ENSMUSG00000022705,0,0,0
ENSMUSG00000022738,0,218,218
ENSMUSG00000022753,0,0,0
ENSMUSG00000022755,0,0,0
ENSMUSG00000022759,0,0,0
ENSMUSG00000022762,0,0,0
ENSMUSG00000022763,0,0,0
ENSMUSG00000022766,0,0,0
ENSMUSG00000022780,0,0,0
ENSMUSG00000022783,0,154,154
ENSMUSG00000022798,0,0,0
ENSMUSG00000022803,0,0,0
ENSMUSG00000022809,0,0,0
ENSMUSG00000022821,0,0,0
ENSMUSG00000022824,0,0,0
ENSMUSG00000022829,0,237,237
ENSMUSG00000022832,0,0,0
ENSMUSG00000022840,0,400,600
ENSMUSG00000022847,0,0,0
ENSMUSG00000022857,0,0,0
ENSMUSG00000022860,0,0,0
ENSMUSG00000022865,0,195,195
ENSMUSG00000022868,0,0,0
ENSMUSG00000022871,0,0,0
ENSMUSG00000022875,0,0,0
ENSMUSG00000022877,0,0,0
ENSMUSG00000022878,0,0,0
ENSMUSG00000022883,0,170,170
ENSMUSG00000022886,0,0,0
ENSMUSG00000022887,0,0,0
ENSMUSG00000022900,0,240,240
ENSMUSG00000022931,0,0,0
ENSMUSG00000022935,0,0,0
ENSMUSG00000022949,0,0,0
ENSMUSG00000022986,0,0,0
ENSMUSG00000022987,0,337,337
ENSMUSG00000022991,0,0,0
ENSMUSG00000022993,0,0,0
ENSMUSG00000022997,0,375,375
ENSMUSG00000023000,0,0,0
ENSMUSG00000023011,0,0,0
ENSMUSG00000023013,0,0,0
ENSMUSG00000023017,0,400,560
ENSMUSG00000023033,0,0,0
ENSMUSG00000023039,0,292,292
ENSMUSG00000023041,6.02E-05,0,0
ENSMUSG00000023043,0,194,194
ENSMUSG00000023047,0,0,0
ENSMUSG00000023057,0,0,0
ENSMUSG00000023064,0,0,0
ENSMUSG00000023070,4.95E-05,0,0
ENSMUSG00000023078,0,0,0
ENSMUSG00000023083,0,0,0
ENSMUSG00000023084,0,0,0
ENSMUSG00000023092,0,400,600
ENSMUSG00000023093,0,0,0
ENSMUSG00000023120,0,0,0
ENSMUSG00000023122,0,0,0
ENSMUSG00000023132,0,0,0
ENSMUSG00000023140,0,0,0
ENSMUSG00000023151,0,0,0
ENSMUSG00000023153,0,0,0
ENSMUSG00000023159,0,0,0
ENSMUSG00000023165,0,0,0
ENSMUSG00000023176,0,0,0
ENSMUSG00000023185,0,0,0
ENSMUSG00000023192,0,0,0
ENSMUSG00000023210,0,0,0
ENSMUSG00000023216,0,0,0
ENSMUSG00000023232,0,159,159
ENSMUSG00000023236,0,0,0
ENSMUSG00000023243,0,362,362
ENSMUSG00000023247,7.28E-05,0,0
ENSMUSG00000023257,0,0,0
ENSMUSG00000023263,0,0,0
ENSMUSG00000023279,0,0,0
ENSMUSG00000023289,0,0,0
ENSMUSG00000023333,0,0,0
ENSMUSG00000023336,0,0,0
ENSMUSG00000023350,0,0,0
ENSMUSG00000023387,0,0,0
ENSMUSG00000023391,0,269,269
ENSMUSG00000023403,0,293,293
ENSMUSG00000023433,0,0,0
ENSMUSG00000023443,0,0,0
ENSMUSG00000023467,0,0,0
ENSMUSG00000023484,6.24E-05,147,147
ENSMUSG00000023577,0,0,0
ENSMUSG00000023802,0,0,0
ENSMUSG00000023828,0,0,0
ENSMUSG00000023829,0,0,0
ENSMUSG00000023902,0,0,0
ENSMUSG00000023906,0,0,0
ENSMUSG00000023918,0,0,0
ENSMUSG00000023926,0,0,0
ENSMUSG00000023930,0,0,0
ENSMUSG00000023931,0,0,0
ENSMUSG00000023935,0,0,0
ENSMUSG00000023943,0,0,0
ENSMUSG00000023945,0,0,0
ENSMUSG00000023949,0,0,0
ENSMUSG00000023964,0,286,286
ENSMUSG00000023968,0,0,0
ENSMUSG00000023978,0,0,0
ENSMUSG00000023987,7.17E-06,0,0
ENSMUSG00000023995,0,0,0
ENSMUSG00000023999,0,259,259
ENSMUSG00000024008,0,400,600
ENSMUSG00000024027,0,400,435
ENSMUSG00000024028,0,0,0
ENSMUSG00000024029,0,0,0
ENSMUSG00000024032,0,0,0
ENSMUSG00000024034,0,0,0
ENSMUSG00000024039,0,358,358
ENSMUSG00000024059,0,0,0
ENSMUSG00000024064,0,233,233
ENSMUSG00000024076,0,0,0
ENSMUSG00000024088,0,0,0
ENSMUSG00000024105,0,0,0
ENSMUSG00000024107,0,0,0
ENSMUSG00000024112,0,400,600
ENSMUSG00000024114,0,0,0
ENSMUSG00000024116,0,0,0
ENSMUSG00000024125,0,0,0
ENSMUSG00000024128,0,0,0
ENSMUSG00000024131,0,0,0
ENSMUSG00000024134,0,400,439
ENSMUSG00000024154,0,0,0
ENSMUSG00000024155,0,400,432
ENSMUSG00000024168,0,0,0
ENSMUSG00000024171,0,0,0
ENSMUSG00000024172,0,170,170
ENSMUSG00000024173,0,0,0
ENSMUSG00000024175,0,0,0
ENSMUSG00000024176,0,400,600
ENSMUSG00000024184,0,0,0
ENSMUSG00000024207,0,0,0
ENSMUSG00000024210,0,0,0
ENSMUSG00000024211,0,0,0
ENSMUSG00000024215,0,0,0
ENSMUSG00000024223,0,0,0
ENSMUSG00000024224,0,0,0
ENSMUSG00000024225,0,0,0
ENSMUSG00000024227,0,0,0
ENSMUSG00000024233,0,0,0
ENSMUSG00000024254,0,0,0
ENSMUSG00000024256,0,0,0
ENSMUSG00000024261,0,0,0
ENSMUSG00000024266,0,284,284
ENSMUSG00000024274,0,0,0
ENSMUSG00000024292,0,0,0
ENSMUSG00000024302,0,0,0
ENSMUSG00000024306,0,0,0
ENSMUSG00000024313,0,0,0
ENSMUSG00000024331,0,0,0
ENSMUSG00000024340,0,0,0
